Season,Episode Number,Episode Title,Character,Dialogue,Timestamp,TalkingTo
1,8,What’s for Dinner? (Transcript),Dylan,I know.,1900-01-01 00:27:37,Mark
1,8,What’s for Dinner? (Transcript),Helly,The machine’s designed to be operated by two—,1900-01-01 00:27:39,Mark
1,8,What’s for Dinner? (Transcript),Dylan,"Two people. I’ll be fine. Can I have the stuff, please?",1900-01-01 00:27:41,Helly
1,8,What’s for Dinner? (Transcript),Mark,"Now, look, it’s likely we’ll all wake up around people. Could be driving or skiing, whatever we do up there. So be ready for anything as you go up the elevator. Okay?",1900-01-01 00:27:51,Dylan
1,8,What’s for Dinner? (Transcript),Mark,"The important thing is you find someone it seems you can trust, and you tell them everything.",1900-01-01 00:28:01,Helly
1,8,What’s for Dinner? (Transcript),Helly,"And we don’t know how long Dylan will be able to give us, so we can’t get distracted digging into our lives.",1900-01-01 00:28:07,Irving
1,8,What’s for Dinner? (Transcript),Irving,Right. The mission is the priority.,1900-01-01 00:28:11,Helly
1,8,What’s for Dinner? (Transcript),Mark,I probably should’ve told you guys…,1900-01-01 00:28:20,Irving
1,8,What’s for Dinner? (Transcript),Mark,But I kept this. And there was a part of it that— Well…,1900-01-01 00:28:27,Irving
1,8,What’s for Dinner? (Transcript),Mark,“Our job… is to taste free air.” Your so-called boss may own the clock that taunts you from the wall.,1900-01-01 00:28:42,Dylan
1,8,What’s for Dinner? (Transcript),Mark,"But, my…”",1900-01-01 00:28:54,Dylan
1,8,What’s for Dinner? (Transcript),Dylan,"“But, my friends, the hour is yours.”",1900-01-01 00:28:54,Mark
1,8,What’s for Dinner? (Transcript),Dylan,Page 197 slaps.,1900-01-01 00:29:02,Mark
1,8,What’s for Dinner? (Transcript),Irving,"Okay, kids. Let’s find out what’s for dinner.",1900-01-01 00:29:20,Helly
1,8,What’s for Dinner? (Transcript),Helly,You think we’re about to meet our spouses?,1900-01-01 00:29:34,Mark
1,8,What’s for Dinner? (Transcript),Mark,Maybe.,1900-01-01 00:29:37,Helly
1,8,What’s for Dinner? (Transcript),Helly,Maybe it’s each other. That’d be a hoot.,1900-01-01 00:29:39,Mark
1,8,What’s for Dinner? (Transcript),Mark,Yeah.,1900-01-01 00:29:43,Helly
1,8,What’s for Dinner? (Transcript),Mark,"Yeah, like, mid-argument over car wash coupons.",1900-01-01 00:29:45,Helly
1,8,What’s for Dinner? (Transcript),Helly,"“Honey, you’re cutting them wrong!”",1900-01-01 00:29:50,Mark
1,8,What’s for Dinner? (Transcript),Helly,Okay.,1900-01-01 00:30:00,Mark
1,8,What’s for Dinner? (Transcript),Mark,All right.,1900-01-01 00:30:00,Helly
1,8,What’s for Dinner? (Transcript),Helly,"In case we don’t come back. Or, I don’t know, in case we do?",1900-01-01 00:30:26,Mark
1,8,What’s for Dinner? (Transcript),Mark,Right.,1900-01-01 00:30:31,Helly
1,8,What’s for Dinner? (Transcript),Helly,"Good luck out there, boss.",1900-01-01 00:30:39,Mark
1,8,What’s for Dinner? (Transcript),Dylan,“Type. Trackball. Type. Flip. Trackball. Enter. Shift. Enter.” Okay.,1900-01-01 00:31:11,Milchick
1,8,What’s for Dinner? (Transcript),Milchick,"Are you ready, Dylan G.?",1900-01-01 00:31:22,Dylan
1,8,What’s for Dinner? (Transcript),Milchick,Dylan G.?,1900-01-01 00:31:28,Dylan
1,8,What’s for Dinner? (Transcript),Dylan,I’ll be out in a minute!,1900-01-01 00:31:30,Milchick
1,8,What’s for Dinner? (Transcript),Dylan,"“Select, flip….”",1900-01-01 00:31:31,Milchick
1,8,What’s for Dinner? (Transcript),Milchick,Enjoy.,1900-01-01 00:32:35,Dylan
1,8,What’s for Dinner? (Transcript),Cobel,Fuck her goddamn soul forever into hell! Filth and fucking fire until she fucking dies! Fuck her and her fucking fake smile!,1900-01-01 00:33:40,Milchick
1,8,What’s for Dinner? (Transcript),Cobel,"Oh, God. Fuck her goddamn soul!",1900-01-01 00:33:55,Milchick
1,8,What’s for Dinner? (Transcript),Cobel,No.,1900-01-01 00:36:10,Mark
1,8,What’s for Dinner? (Transcript),Cobel,Why?,1900-01-01 00:36:25,Mark
1,8,What’s for Dinner? (Transcript),Cobel,Mark.,1900-01-01 00:37:32,Mark
1,8,What’s for Dinner? (Transcript),Mark,"Hi, Mrs. Selvig. Sorry to just pop over…",1900-01-01 00:37:35,Cobel
1,8,What’s for Dinner? (Transcript),Cobel,Yes? What is it?,1900-01-01 00:37:37,Mark
1,8,What’s for Dinner? (Transcript),Mark,"Well, I’m headed to Devon and Ricken’s.",1900-01-01 00:37:40,Cobel
1,8,What’s for Dinner? (Transcript),Mark,They have that party tonight.,1900-01-01 00:37:43,Cobel
1,8,What’s for Dinner? (Transcript),Cobel,And?,1900-01-01 00:37:43,Mark
1,8,What’s for Dinner? (Transcript),Mark,"Well, Devon asked me to double-check, see if you’re interested in coming.",1900-01-01 00:37:45,Cobel
1,8,What’s for Dinner? (Transcript),Cobel,"I am sorry, Mark. I’m just… I’m not feeling quite myself this evening.",1900-01-01 00:37:52,Mark
1,8,What’s for Dinner? (Transcript),Mark,"Oh, no. I get it. I mean, it’s not a funeral. So…",1900-01-01 00:37:58,Cobel
1,8,What’s for Dinner? (Transcript),Cobel,"You know, maybe I could drive my own car.",1900-01-01 00:38:10,Mark
1,8,What’s for Dinner? (Transcript),Mark,Yes!,1900-01-01 00:38:14,Cobel
1,8,What’s for Dinner? (Transcript),Cobel,And that way I could leave if I’m uncomfortable or afraid.,1900-01-01 00:38:16,Mark
1,8,What’s for Dinner? (Transcript),Mark,"Sure, yeah. That sounds great.",1900-01-01 00:38:19,Cobel
1,8,What’s for Dinner? (Transcript),Irving,Hey. Did you miss me?,1900-01-01 00:38:30,Mark
1,8,What’s for Dinner? (Transcript),Ricken,The elusive Mark.,1900-01-01 00:39:19,Mark
1,8,What’s for Dinner? (Transcript),Mark,Never thought of myself as elusive.,1900-01-01 00:39:19,Ricken
1,8,What’s for Dinner? (Transcript),Ricken,Welcome. Welcome.,1900-01-01 00:39:24,Mark
1,8,What’s for Dinner? (Transcript),Ricken,"Okay. The reading starts in eight minutes. Mark, you’ve got your copy to follow along, yes?",1900-01-01 00:39:26,Mark
1,8,What’s for Dinner? (Transcript),Mark,"I… You know, I think I left it by my bed.",1900-01-01 00:39:34,Ricken
1,8,What’s for Dinner? (Transcript),Ricken,Shoot. Really?,1900-01-01 00:39:40,Mark
1,8,What’s for Dinner? (Transcript),Ricken,"Okay, shoot!",1900-01-01 00:39:42,Mark
1,8,What’s for Dinner? (Transcript),Mark,"Indeed. Yeah, I’m sorry.",1900-01-01 00:39:42,Ricken
1,8,What’s for Dinner? (Transcript),Ricken,"And it’s a 15-minute drive back, so you could still catch…You know what? It’s fine.",1900-01-01 00:39:44,Mark
1,8,What’s for Dinner? (Transcript),Ricken,Unless you want to.,1900-01-01 00:39:49,Mark
1,8,What’s for Dinner? (Transcript),Mark,Well…,1900-01-01 00:39:49,Ricken
1,8,What’s for Dinner? (Transcript),Devon,My friends.,1900-01-01 00:39:51,Mark
1,8,What’s for Dinner? (Transcript),Mark,Hey.,1900-01-01 00:39:52,Devon
1,8,What’s for Dinner? (Transcript),Devon,Hi.,1900-01-01 00:39:52,Mark
1,8,What’s for Dinner? (Transcript),Ricken,Baby’s first party for Daddy.,1900-01-01 00:39:53,Mark
1,8,What’s for Dinner? (Transcript),Mark,"Look, she’s so drunk.",1900-01-01 00:39:56,Devon
1,8,What’s for Dinner? (Transcript),Devon,"So, there is so much food in there.",1900-01-01 00:39:57,Mark
1,8,What’s for Dinner? (Transcript),Ricken,"Rebeck! She may be willing to share her copy with you. But I should ask her directly, or she might be offended.",1900-01-01 00:39:59,Devon
1,8,What’s for Dinner? (Transcript),Ricken,Excuse me.,1900-01-01 00:40:06,Mark & Devon
1,8,What’s for Dinner? (Transcript),Mark & Devon,Okay.,1900-01-01 00:40:06,Ricken
1,8,What’s for Dinner? (Transcript),Mark,He is on it.,1900-01-01 00:40:09,Devon
1,8,What’s for Dinner? (Transcript),Devon,I know.,1900-01-01 00:40:09,Mark
1,8,What’s for Dinner? (Transcript),Devon,Sister and brother.,1900-01-01 00:40:12,Mark
1,8,What’s for Dinner? (Transcript),Mark,Alone at last.,1900-01-01 00:40:12,Devon
1,8,What’s for Dinner? (Transcript),Devon,"Gross. Hey, do you wanna give me your coat?",1900-01-01 00:40:13,Mark
1,8,What’s for Dinner? (Transcript),Mark,This is nice.,1900-01-01 00:40:17,Devon
1,8,What’s for Dinner? (Transcript),Devon,Yeah?,1900-01-01 00:40:18,Mark
1,8,What’s for Dinner? (Transcript),Mark,Yeah.,1900-01-01 00:40:18,Devon
1,8,What’s for Dinner? (Transcript),Mark,You’re a good wife and mother and stuff.,1900-01-01 00:40:20,Devon
1,8,What’s for Dinner? (Transcript),Devon,Thanks.,1900-01-01 00:40:20,Mark
1,8,What’s for Dinner? (Transcript),Devon,"Oh, yeah. All glory unto Devon.",1900-01-01 00:40:24,Mark
1,8,What’s for Dinner? (Transcript),Mark,"Yeah, all glory, and screw you.",1900-01-01 00:40:27,Devon
1,8,What’s for Dinner? (Transcript),Mark,"Hey, we should talk later.",1900-01-01 00:40:29,Devon
1,8,What’s for Dinner? (Transcript),Devon,Yeah?,1900-01-01 00:40:29,Mark
1,8,What’s for Dinner? (Transcript),Mark,Yeah. I’ve been pondering a decently-sized life change.,1900-01-01 00:40:31,Devon
1,8,What’s for Dinner? (Transcript),Devon,Uh-oh.,1900-01-01 00:40:35,Mark
1,8,What’s for Dinner? (Transcript),Devon,"Well, I gotta float around and host, but thank you for being here.",1900-01-01 00:40:36,Mark
1,8,What’s for Dinner? (Transcript),Mark,"Yeah, of course. Yeah.",1900-01-01 00:40:39,Devon
1,8,What’s for Dinner? (Transcript),Devon,Come here.,1900-01-01 00:40:39,Mark
1,8,What’s for Dinner? (Transcript),Cobel,"Watch for leakies, Mark.",1900-01-01 00:40:44,Devon
1,8,What’s for Dinner? (Transcript),Devon,"Hi, Mrs. Selvig.",1900-01-01 00:40:45,Cobel
1,8,What’s for Dinner? (Transcript),Cobel,"But, Mark,",1900-01-01 00:41:19,Mark
1,8,What’s for Dinner? (Transcript),Cobel,I am sorry I was so terse before.,1900-01-01 00:41:21,Mark
1,8,What’s for Dinner? (Transcript),Mark,"Oh, no, no, no.",1900-01-01 00:41:24,Cobel
1,8,What’s for Dinner? (Transcript),Cobel,I just had a bad day at the shop.,1900-01-01 00:41:27,Mark
1,8,What’s for Dinner? (Transcript),Mark,"Well, I’m sorry to hear that. But it’s… Glad you’re here now.",1900-01-01 00:41:30,Cobel
1,8,What’s for Dinner? (Transcript),Cobel,Yeah.,1900-01-01 00:41:36,Mark
1,8,What’s for Dinner? (Transcript),Mark,"Work’s just work, right?",1900-01-01 00:41:38,Cobel
1,8,What’s for Dinner? (Transcript),Cobel,Yes.,1900-01-01 00:41:45,Mark
1,8,What’s for Dinner? (Transcript),Dylan,Okay.,1900-01-01 00:42:23,Cobel
1,8,What’s for Dinner? (Transcript),Dylan,"Okay, “Trackball, track… Flip timing switch. Type in. Trackball.”",1900-01-01 00:42:27,Cobel
1,8,What’s for Dinner? (Transcript),Dylan,"Okay, so this is…Where’s… Where’s MDR?",1900-01-01 00:42:33,Cobel
1,8,What’s for Dinner? (Transcript),Dylan,Shift.,1900-01-01 00:42:39,Cobel
1,8,What’s for Dinner? (Transcript),Dylan,Manage. Confirm. Okay.,1900-01-01 00:42:45,Cobel
1,8,What’s for Dinner? (Transcript),Dylan,That’s…,1900-01-01 00:42:55,Mark
1,8,What’s for Dinner? (Transcript),Dylan,“Function.” Boom.,1900-01-01 00:43:00,Mark
1,8,What’s for Dinner? (Transcript),Dylan,Okay. Helly R.,1900-01-01 00:43:07,Mark
1,8,What’s for Dinner? (Transcript),Dylan,Come on. Come on. Come on.,1900-01-01 00:43:13,Mark
1,8,What’s for Dinner? (Transcript),Dylan,Mark. All right. Irving.,1900-01-01 00:43:15,Mark
1,8,What’s for Dinner? (Transcript),Dylan,Fuck.,1900-01-01 00:43:43,Mark
1,8,What’s for Dinner? (Transcript),Dylan,"Okay, “flip.” Irving, Helly, Mark.",1900-01-01 00:43:45,Mark
1,8,What’s for Dinner? (Transcript),Mark,"Well, anyway, I should probabl…",1900-01-01 00:43:54,Cobel
1,8,What’s for Dinner? (Transcript),Cobel,"I don’t mean to be nosy, but…",1900-01-01 00:43:55,Mark
1,8,What’s for Dinner? (Transcript),Mark,"No, no.",1900-01-01 00:43:55,Cobel
1,8,What’s for Dinner? (Transcript),Cobel,…I heard you say to Devon something about a life change?,1900-01-01 00:43:57,Mark
1,8,What’s for Dinner? (Transcript),Mark,"Well, I was gonna have a talk with her about my job actually.",1900-01-01 00:44:05,Cobel
1,8,What’s for Dinner? (Transcript),Cobel,At Lumon?,1900-01-01 00:44:11,Mark
1,8,What’s for Dinner? (Transcript),Mark,Yeah.,1900-01-01 00:44:12,Cobel
1,8,What’s for Dinner? (Transcript),Mark,I was gonna tell her that I’m thinking I might quit.,1900-01-01 00:44:14,Cobel
1,8,What’s for Dinner? (Transcript),Cobel,Quit?,1900-01-01 00:44:20,Dylan
1,8,What’s for Dinner? (Transcript),Dylan,“Beehive.”,1900-01-01 00:44:25,Cobel
1,8,What’s for Dinner? (Transcript),Dylan,"“Lullaby, Open House, Overtime.” Yes.",1900-01-01 00:44:29,Cobel
1,8,What’s for Dinner? (Transcript),Cobel,Are you serious?,1900-01-01 00:44:32,Mark
1,8,What’s for Dinner? (Transcript),Mark,Yeah. I just…,1900-01-01 00:44:34,Cobel
1,8,What’s for Dinner? (Transcript),Mark,"This severance thing, it… Not sure I need it anymore.",1900-01-01 00:44:37,Cobel
1,8,What’s for Dinner? (Transcript),Dylan,Okay.,1900-01-01 00:44:56,Cobel
1,8,What’s for Dinner? (Transcript),Dylan,“Now find… A.”,1900-01-01 00:44:59,Cobel
1,8,What’s for Dinner? (Transcript),Dylan,Great.,1900-01-01 00:45:05,Cobel
1,8,What’s for Dinner? (Transcript),Cobel,Do it.,1900-01-01 00:45:06,Dylan
1,8,What’s for Dinner? (Transcript),Cobel,Shit.,1900-01-01 00:45:08,Dylan
1,8,What’s for Dinner? (Transcript),Dylan,Come on.,1900-01-01 00:45:12,Cobel
1,8,What’s for Dinner? (Transcript),Cobel,"Get away from them, Mark.",1900-01-01 00:45:14,Dylan
1,8,What’s for Dinner? (Transcript),Dylan,Come here.,1900-01-01 00:45:25,Cobel
1,9,The We We Are (Transcript),Mark,What?,1900-01-01 00:00:17,Cobel
1,9,The We We Are (Transcript),Cobel,"I said, “Are you all right?”",1900-01-01 00:00:18,Mark
1,9,The We We Are (Transcript),Mark,"Yeah, I’m fine.",1900-01-01 00:00:18,Cobel
1,9,The We We Are (Transcript),Cobel,Maybe you should talk to your sister. It’s an important decision.,1900-01-01 00:00:22,Mark
1,9,The We We Are (Transcript),Mark,My sister?,1900-01-01 00:00:26,Cobel
1,9,The We We Are (Transcript),Cobel,Yes.,1900-01-01 00:00:26,Mark
1,9,The We We Are (Transcript),Cobel,Mark?,1900-01-01 00:00:30,Mark
1,9,The We We Are (Transcript),Mark,Yeah.,1900-01-01 00:00:30,Cobel
1,9,The We We Are (Transcript),Cobel,Are you sure you’re okay?,1900-01-01 00:00:31,Mark
1,9,The We We Are (Transcript),Mark,"Yes. I’m sorry, I just… I got a little woozy and then… I’m gonna stop by the bathroom.",1900-01-01 00:00:34,Cobel
1,9,The We We Are (Transcript),Cobel,Uh-uh. I think it’s the other way.,1900-01-01 00:00:42,Mark
1,9,The We We Are (Transcript),Mark,Right.,1900-01-01 00:00:49,Cobel
1,9,The We We Are (Transcript),Natalie,I don’t know if I hate senators or congressmen more.,1900-01-01 00:01:36,Helly
1,9,The We We Are (Transcript),Natalie,How many of those have you had?,1900-01-01 00:01:41,Helly
1,9,The We We Are (Transcript),Helly,Just this one.,1900-01-01 00:01:43,Natalie
1,9,The We We Are (Transcript),Natalie,Good. We need you nimble. We gotta get down there. You’re on in 20.,1900-01-01 00:01:44,Helly
1,9,The We We Are (Transcript),Natalie,I was on with the Board earlier. They’re really grateful for this.,1900-01-01 00:01:48,Gabby
1,9,The We We Are (Transcript),Natalie,Gabby.,1900-01-01 00:01:52,Gabby
1,9,The We We Are (Transcript),Gabby,"Natalie, hello.",1900-01-01 00:01:52,Natalie
1,9,The We We Are (Transcript),Gabby,Hi.,1900-01-01 00:01:55,Natalie
1,9,The We We Are (Transcript),Natalie,"Gabby, this is Helena Eagan.",1900-01-01 00:01:57,Gabby
1,9,The We We Are (Transcript),Gabby,"My gosh. Helena, so good to finally meet you.",1900-01-01 00:02:01,Natalie
1,9,The We We Are (Transcript),Helly,Likewise.,1900-01-01 00:02:08,Gabby
1,9,The We We Are (Transcript),Dylan,"This better be working, assholes.",1900-01-01 00:04:13,Mark
1,9,The We We Are (Transcript),Mark,Where am I? Where am I?,1900-01-01 00:04:34,Devon
1,9,The We We Are (Transcript),Devon,"Mark. You okay, milady?",1900-01-01 00:04:46,Mark
1,9,The We We Are (Transcript),Devon,"So, Rebeck smells weird.",1900-01-01 00:04:50,Mark
1,9,The We We Are (Transcript),Mark,Rebeck smells weird?,1900-01-01 00:04:52,Devon
1,9,The We We Are (Transcript),Devon,"Yeah, she was making chewing noises, but she was not chewing. Just be prepared ’cause you might have to share a book with her.",1900-01-01 00:04:54,Mark
1,9,The We We Are (Transcript),Mark,"A book, right.",1900-01-01 00:05:00,Devon
1,9,The We We Are (Transcript),Devon,The one you forgot to bring even though I did remind you.,1900-01-01 00:05:02,Mark
1,9,The We We Are (Transcript),Mark,"Right. Yeah, I’m sure… Sorry.",1900-01-01 00:05:04,Devon
1,9,The We We Are (Transcript),Devon,That’s okay. Okay. Okay.,1900-01-01 00:05:06,Mark
1,9,The We We Are (Transcript),Mark,How’s our baby?,1900-01-01 00:05:12,Devon
1,9,The We We Are (Transcript),Devon,Our… I’m gonna assume you mean that in the “it takes a village” sense. And she’s good. She’s hungry.,1900-01-01 00:05:15,Mark
1,9,The We We Are (Transcript),Devon,I wanna have the life change talk. I just need to pump before I die.,1900-01-01 00:05:21,Mark
1,9,The We We Are (Transcript),Devon,I’ll be really fast. Okay.,1900-01-01 00:05:25,Mark
1,9,The We We Are (Transcript),Mark,Okay.,1900-01-01 00:05:25,Devon
1,9,The We We Are (Transcript),Irving,Hey. Hi. Hi.,1900-01-01 00:06:12,Patton
1,9,The We We Are (Transcript),Irving,“Radar.”,1900-01-01 00:06:26,Patton
1,9,The We We Are (Transcript),Patton,What’s the thesis?,1900-01-01 00:06:28,Irving
1,9,The We We Are (Transcript),Danise,I agree. It’s very confused.,1900-01-01 00:06:30,Patton
1,9,The We We Are (Transcript),Patton,"Mark, hello.",1900-01-01 00:06:32,Danise
1,9,The We We Are (Transcript),Mark,"Hey, guys. What’s up?",1900-01-01 00:06:36,Danise
1,9,The We We Are (Transcript),Danise,"Patton, no.",1900-01-01 00:06:37,Patton
